MUTUAL_TYPE,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk
,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP
TRADE_DATE,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-18,2489.0,1870.47,39511.0,1317800.1,6340.41,4469.94,02171.HK,科济药业-B,21.63,16914.58,1.82,1780177788666.66,3820.0,3260.04,38180.0,1145330.43,8133.91,4873.87,02171.HK,科济药业-B,21.63,16914.58,1.82,1786295343937.77
2022-10-19,2621.0,2151.92,39379.0,1319952.02,6403.74,4251.82,02252.HK,微创机器人-B,14.83,16511.28,-2.38,1748962037299.13,2797.0,2388.08,39203.0,1147718.51,6950.77,4562.69,02252.HK,微创机器人-B,14.83,16511.28,-2.38,1755014034026.38
2022-10-20,4358.0,3709.75,37642.0,1323661.77,8842.08,5132.33,02252.HK,微创机器人-B,10.37,16280.22,-1.4,1730386335886.2,4022.0,3360.02,37978.0,1151078.53,8337.81,4977.79,02252.HK,微创机器人-B,10.37,16280.22,-1.4,1736237455116.71
2022-10-21,1753.0,1149.47,40247.0,1324811.24,5492.82,4343.35,02252.HK,微创机器人-B,12.59,16211.12,-0.42,1742308168765.58,2807.0,2257.99,39193.0,1153336.52,6627.1,4369.11,09993.HK,金辉控股,15.17,16211.12,-0.42,1748233474470.78
2022-10-24,4572.0,3985.74,37428.0,1328796.98,13542.22,9556.48,02357.HK,中航科工,5.17,15180.69,-6.36,1642920509616.63,3277.0,2705.23,38723.0,1156041.75,10909.81,8204.58,02357.HK,中航科工,5.17,15180.69,-6.36,1648508201694.49
2022-10-25,3557.0,2846.61,38443.0,1331643.59,8833.88,5987.27,01877.HK,君实生物,20.66,15165.59,-0.1,1655586910258.84,4246.0,3684.98,37754.0,1159726.73,9277.97,5592.99,01877.HK,君实生物,20.66,15165.59,-0.1,1661190472194.74
2022-10-26,3807.0,3016.52,38193.0,1334660.11,11300.23,8283.71,06185.HK,康希诺生物,20.6,15317.67,1.0,1686271728217.05,2712.0,2043.1,39288.0,1161769.83,8911.58,6868.48,06185.HK,康希诺生物,20.6,15317.67,1.0,1691953733578.82
2022-10-27,2844.0,2308.76,39156.0,1336968.87,8825.18,6516.42,00345.HK,VITASOYINT'L,12.1,15427.94,0.72,1694961925439.64,3645.0,3262.72,38355.0,1165032.55,9338.2,6075.48,00345.HK,VITASOYINT'L,12.1,15427.94,0.72,1700695916608.94
2022-10-28,3236.0,2626.22,38764.0,1339595.09,9086.4,6460.18,00345.HK,VITASOYINT'L,12.13,14863.06,-3.66,1639206088400.86,2250.0,1654.23,39750.0,1166686.78,7820.15,6165.92,00345.HK,VITASOYINT'L,12.13,14863.06,-3.66,1644685893607.33
2022-10-31,2449.0,1798.44,39551.0,1341393.53,8762.35,6963.91,00285.HK,比亚迪电子,13.43,14687.02,-1.18,1612673923274.64,3871.0,3416.08,38129.0,1170102.86,9245.58,5829.5,00285.HK,比亚迪电子,13.43,14687.02,-1.18,1618068600729.75
2022-11-01,3761.0,2850.12,38239.0,1344243.65,12412.31,9562.19,06185.HK,康希诺生物,18.22,15455.27,5.23,1694346666269.3,5308.0,4587.37,36692.0,1174690.23,12368.36,7780.99,06185.HK,康希诺生物,18.22,15455.27,5.23,1699876404355.86
2022-11-02,4179.0,3275.91,37821.0,1347519.56,10136.1,6860.19,06185.HK,康希诺生物,63.38,15827.17,2.41,1745951136349.59,5308.0,4396.61,36692.0,1179086.84,10162.06,5765.45,06185.HK,康希诺生物,63.38,15827.17,2.41,1751672206234.12
2022-11-03,3758.0,3123.6,38242.0,1350643.16,8951.2,5827.6,02068.HK,中铝国际,15.32,15339.49,-3.08,1715274050713.32,4996.0,4476.34,37004.0,1183563.18,9585.96,5109.62,09966.HK,康宁杰瑞制药-B,21.63,15339.49,-3.08,1720947085222.62
2022-11-04,3969.0,2801.24,38031.0,1353444.4,16310.54,13509.3,09868.HK,小鹏汽车-W,24.18,16161.14,5.36,1806915680740.28,4325.0,3246.02,37675.0,1186809.2,15229.91,11983.89,09868.HK,小鹏汽车-W,24.18,16161.14,5.36,1812760359846.03
2022-11-07,3159.0,2101.26,38841.0,1355545.66,12216.01,10114.75,00020.HK,商汤-W,35.34,16595.91,2.69,1869600707416.91,3822.0,2797.63,38178.0,1189606.83,12370.2,9572.57,00020.HK,商汤-W,35.34,16595.91,2.69,1875575585776.73
2022-11-08,2108.0,1305.23,39892.0,1356850.89,8290.0,6984.77,06680.HK,金力永磁,17.92,16557.31,-0.23,1869886879308.63,3637.0,2892.75,38363.0,1192499.58,8805.51,5912.76,06680.HK,金力永磁,17.92,16557.31,-0.23,1875843684703.38
2022-11-09,133.0,-803.719999999999,41867.0,1356047.17,8400.87,9204.59,01030.HK,新城发展,17.86,16358.52,-1.2,1855929969544.87,1057.0,110.16,40943.0,1192609.74,8988.19,8878.03,06088.HK,FITHONTENG,33.33,16358.52,-1.2,1861883196834.02
2022-11-10,2232.0,1477.36,39768.0,1357524.53,6718.2,5240.84,06185.HK,康希诺生物,9.33,16081.04,-1.7,1825911834099.92,3317.0,2553.7,38683.0,1195163.44,8367.31,5813.61,09956.HK,安能物流,14.67,16081.04,-1.7,1831672091420.83
2022-11-11,-53.0,-1719.94,42053.0,1355804.59,17104.68,18824.62,01030.HK,新城发展,53.77,17325.66,7.74,1947929836515.9,2118.0,632.49,39882.0,1195795.93,17011.5,16379.01,01030.HK,新城发展,53.77,17325.66,7.74,1954508598279.29
2022-11-14,-795.0,-2517.44,42795.0,1353287.15,16386.55,18903.99,02007.HK,碧桂园,45.54,17619.71,1.7,1985386598724.23,151.0,-1577.14,41849.0,1194218.79,17124.56,18701.7,02007.HK,碧桂园,45.54,17619.71,1.7,1992426452778.63
2022-11-15,1469.0,-209.790000000001,40531.0,1353077.36,16731.16,16940.95,01516.HK,融创服务,37.05,18343.12,4.11,2065319648614.11,2093.0,464.82,39907.0,1194683.61,17033.0,16568.18,01516.HK,融创服务,37.05,18343.12,4.11,2072669769549.99
2022-11-16,3187.0,2101.47,38813.0,1355178.83,14697.23,12595.76,02400.HK,心动公司,17.24,18256.48,-0.47,2048189547819.43,3475.0,2233.54,38525.0,1196917.15,16226.27,13992.73,02400.HK,心动公司,17.24,18256.48,-0.47,2055490640342.41
2022-11-17,2904.0,1627.26,39096.0,1356806.09,14632.03,13004.77,00187.HK,京城机电股份,20.97,18045.66,-1.15,2025584445086.48,4504.0,3550.77,37496.0,1200467.92,13362.98,9812.21,00187.HK,京城机电股份,20.97,18045.66,-1.15,2032909782635.31
2022-11-18,-92.0,-1433.99,42092.0,1355372.1,10263.52,11697.51,00839.HK,中教控股,16.96,17992.54,-0.29,2013558965336.54,141.0,-1006.91,41859.0,1199461.01,10895.03,11901.94,01357.HK,美图公司,23.66,17992.54,-0.29,2021012167304.1
2022-11-21,2925.0,2002.53,39075.0,1357374.63,9158.59,7156.06,01072.HK,东方电气,7.9,17655.91,-1.87,1989085483541.03,3457.0,2714.22,38543.0,1202175.23,9109.52,6395.3,02157.HK,乐普生物-B,21.05,17655.91,-1.87,1996314081109.58
2022-11-22,-1644.0,-3184.37,43644.0,1354190.26,9913.44,13097.81,02068.HK,中铝国际,25.52,17424.41,-1.31,1965190342821.87,-1310.0,-2631.12,43310.0,1199544.11,8769.96,11401.08,02068.HK,中铝国际,25.52,17424.41,-1.31,1972253217269.27
2022-11-23,514.0,-554.79,41486.0,1353635.47,7075.26,7630.05,02068.HK,中铝国际,25.27,17523.81,0.57,1975284974912.37,1291.0,353.889999999999,40709.0,1199898.0,7352.11,6998.22,02068.HK,中铝国际,25.27,17523.81,0.57,1982389294963.94
2022-11-24,-623.0,-1839.53,42623.0,1351795.94,6950.36,8789.89,01030.HK,新城发展,23.53,17660.9,0.78,1991192409191.7,313.0,-656.530000000001,41687.0,1199241.47,6263.49,6920.02,01030.HK,新城发展,23.53,17660.9,0.78,1998392047108.1
2022-11-25,2207.0,1071.98,39793.0,1352867.92,10622.95,9550.97,03866.HK,青岛银行,37.8,17573.58,-0.49,1984360196758.12,2157.0,1243.48,39843.0,1200484.95,9687.03,8443.55,03866.HK,青岛银行,37.8,17573.58,-0.49,1990941660351.4
2022-11-28,4230.0,3322.39,37770.0,1356190.31,10364.99,7042.6,01128.HK,永利澳门,15.14,17297.94,-1.57,1962619058789.62,4262.0,3315.3,37738.0,1203800.25,11570.94,8255.64,01128.HK,永利澳门,15.14,17297.94,-1.57,1969084295928.93
2022-11-29,2964.0,1629.01,39036.0,1357819.32,14685.82,13056.81,01516.HK,融创服务,25.0,18204.68,5.24,2049540261061.73,-1062.0,-2727.08,43062.0,1201073.17,12890.77,15617.85,01516.HK,融创服务,25.0,18204.68,5.24,2056569859750.73
2022-11-30,2566.0,852.809999999999,39434.0,1358672.13,13620.43,12767.62,09869.HK,海伦司,22.17,18597.23,2.16,2097328876380.21,3172.0,1915.88,38828.0,1202989.05,12826.97,10911.09,09869.HK,海伦司,22.17,18597.23,2.16,2104375330272.5
2022-12-01,1406.0,153.84,40594.0,1358825.97,15804.58,15650.74,01516.HK,融创服务,17.19,18736.44,0.75,2105821641855.59,3070.0,1880.93,38930.0,1204869.98,17205.76,15324.83,01516.HK,融创服务,17.19,18736.44,0.75,2112959418035.99
2022-12-02,-693.0,-1985.05,42693.0,1356840.92,8824.25,10809.3,01833.HK,平安好医生,15.44,18675.35,-0.33,2097638335704.49,1852.0,731.959999999999,40148.0,1205601.94,10778.66,10046.7,01952.HK,云顶新耀-B,25.9,18675.35,-0.33,2104794755553.66
2022-12-05,-749.0,-2888.77,42749.0,1353952.15,17855.29,20744.06,01833.HK,平安好医生,37.91,19518.29,4.51,2190155632745.58,3102.0,1471.26,38898.0,1207073.2,19103.21,17631.95,01833.HK,平安好医生,37.91,19518.29,4.51,2197758260031.95
2022-12-06,2584.0,1234.4,39416.0,1355186.55,14962.65,13728.25,01516.HK,融创服务,13.17,19441.18,-0.4,2181859567478.91,2909.0,1601.54,39091.0,1208674.74,14880.87,13279.33,06600.HK,赛生药业,17.81,19441.18,-0.4,2189432672744.16
2022-12-07,-1784.0,-3587.21,43784.0,1351599.34,15663.06,19250.27,00719.HK,山东新华制药股份,27.93,18814.82,-3.22,2117283490312.47,10.0,-1437.73,41990.0,1207237.01,16499.73,17937.46,00719.HK,山东新华制药股份,27.93,18814.82,-3.22,2124766169010.28
2022-12-08,133.0,-1632.6,41867.0,1349966.74,13472.69,15105.29,01238.HK,宝龙地产,30.83,19450.23,3.38,2188268190685.51,2712.0,1208.6,39288.0,1208445.61,13733.52,12524.92,01238.HK,宝龙地产,30.83,19450.23,3.38,2195899941817.6
2022-12-09,526.0,-1278.82,41474.0,1348687.92,17059.73,18338.55,01238.HK,宝龙地产,22.99,19900.87,2.32,2232036856743.13,3726.0,2019.83,38274.0,1210465.44,19470.29,17450.46,01238.HK,宝龙地产,22.99,19900.87,2.32,2239814834802.76
2022-12-12,4251.0,3191.64,37749.0,1351879.56,14917.86,11726.22,00719.HK,山东新华制药股份,53.76,19463.63,-2.2,2183611501066.98,4404.0,3176.78,37596.0,1213642.22,16354.64,13177.86,00719.HK,山东新华制药股份,53.76,19463.63,-2.2,2191401065602.75
2022-12-13,883.0,-373.889999999999,41117.0,1351505.67,10972.03,11345.92,02192.HK,医脉通,25.52,19596.2,0.68,2192256838488.72,3047.0,2035.18,38953.0,1215677.4,11163.55,9128.37,02192.HK,医脉通,25.52,19596.2,0.68,2199582837613.94
2022-12-14,-2201.0,-3840.83,44201.0,1347664.84,9880.22,13721.05,00788.HK,中国铁塔,13.41,19673.45,0.39,2204101821885.65,1276.0,38.970000000001,40724.0,1215716.37,10925.85,10886.88,00788.HK,中国铁塔,13.41,19673.45,0.39,2211427074902.26
2022-12-15,1869.0,904.49,40131.0,1348569.33,8738.47,7833.98,03899.HK,中集安瑞科,4.77,19368.59,-1.55,2175246612583.42,2042.0,996.36,39958.0,1216712.73,8714.75,7718.39,09956.HK,安能物流,11.72,19368.59,-1.55,2182358997231.78
2022-12-16,334.0,-938.410000000001,41666.0,1347630.92,7075.36,8013.77,00719.HK,山东新华制药股份,27.61,19450.67,0.42,2185907560339.43,663.0,-631.070000000001,41337.0,1216081.66,7978.55,8609.62,00719.HK,山东新华制药股份,27.61,19450.67,0.42,2193179032205.61
2022-12-19,583.0,-396.18,41417.0,1347234.74,8058.93,8455.11,00667.HK,中国东方教育,9.36,19352.81,-0.5,2165566093883.77,885.0,-30.98,41115.0,1216050.68,8221.91,8252.89,01765.HK,希教国际控股,10.81,19352.81,-0.5,2172771750715.52
2022-12-20,-1024.0,-2107.94,43024.0,1345126.8,6358.47,8466.41,02282.HK,美高梅中国,6.28,19094.8,-1.33,2123600563505.56,886.0,35.23,41114.0,1216085.91,6356.37,6321.14,02257.HK,圣诺医药-B,6.45,19094.8,-1.33,2130621927494.56
2022-12-21,1264.0,605.71,40736.0,1345732.51,5117.28,4511.57,00467.HK,联合能源集团,31.34,19160.49,0.34,2137509924658.59,563.0,-259.190000000001,41437.0,1215826.72,4900.61,5159.8,00467.HK,联合能源集团,31.34,19160.49,0.34,2144645239363.22
2022-12-22,1105.0,272.969999999999,40895.0,1346005.48,8485.56,8212.59,09868.HK,小鹏汽车-W,11.2,19679.22,2.71,2187087071637.62,1367.0,499.969999999999,40633.0,1216326.69,8261.96,7761.99,00520.HK,呷哺呷哺,15.72,19679.22,2.71,2194363074550.18
2022-12-23,1050.0,157.37,40950.0,1346162.85,6927.89,6770.52,09969.HK,诺诚健华,14.44,19593.06,-0.44,2176426245217.39,1292.0,522.38,40708.0,1216849.07,6875.84,6353.46,01890.HK,中国科培,17.86,19593.06,-0.44,2183731309627.32
2022-12-28,1689.0,738.110000000001,40311.0,1346900.96,10966.28,10228.17,06826.HK,昊海生物科技,26.95,19898.91,1.56,2216896597697.06,2177.0,1314.66,39823.0,1218163.73,10219.37,8904.71,06826.HK,昊海生物科技,26.95,19898.91,1.56,2224163639760.3
2022-12-29,2439.0,1610.06,39561.0,1348511.02,8279.87,6669.81,00512.HK,远大医药,14.08,19741.14,-0.79,2209545131672.43,3163.0,2391.16,38837.0,1220554.89,9392.31,7001.15,01176.HK,珠光控股,18.18,19741.14,-0.79,2216733256834.15
2022-12-30,1434.0,504.309999999999,40566.0,1349015.33,7493.49,6989.18,01877.HK,君实生物,20.65,19781.41,0.2,2217568197773.49,2190.0,1509.6,39810.0,1222064.49,8126.76,6617.16,01877.HK,君实生物,20.65,19781.41,0.2,2224919895277.82
2023-01-03,4122.0,3121.04,37878.0,1352136.37,12672.8,9551.76,00921.HK,海信家电,17.07,20145.29,1.84,2270058909046.88,2157.0,1129.18,39843.0,1223193.67,10061.98,8932.8,00921.HK,海信家电,17.07,20145.29,1.84,2277673229618.89
2023-01-04,3533.0,2372.26,38467.0,1354508.63,12659.05,10286.79,00772.HK,阅文集团,18.58,20793.11,3.22,2326863942480.99,3586.0,2637.53,38414.0,1225831.2,12001.4,9363.87,00772.HK,阅文集团,18.58,20793.11,3.22,2334517469974.18
2023-01-05,2794.0,1789.44,39206.0,1356298.07,13855.84,12066.4,06606.HK,诺辉健康,13.49,21052.17,1.25,2341853422470.17,2568.0,1508.9,39432.0,1227340.1,13611.18,12102.28,06100.HK,同道猎聘,29.69,21052.17,1.25,2349533742900.44
2023-01-06,235.0,-987.0,41765.0,1355311.07,10558.11,11545.11,09688.HK,再鼎医药,31.56,20991.64,-0.29,2339897556762.2,887.0,-356.75,41113.0,1226983.35,11903.53,12260.28,09688.HK,再鼎医药,31.56,20991.64,-0.29,2347578313670.55
2023-01-09,393.0,-859.83,41607.0,1354451.24,9978.47,10838.3,01528.HK,红星美凯龙,14.61,21388.34,1.89,2385204871802.98,930.0,-365.279999999999,41070.0,1226618.07,11387.77,11753.05,00751.HK,创维集团,25.12,21388.34,1.89,2393226926903.03
2023-01-10,1059.0,80.08,40941.0,1354531.32,7814.48,7734.4,01858.HK,春立医疗,9.01,21331.46,-0.27,2382932270831.52,944.0,-85.83,41056.0,1226532.24,9074.64,9160.47,01858.HK,春立医疗,9.01,21331.46,-0.27,2390798373331.28
2023-01-11,726.0,-389.68,41274.0,1354141.64,10635.8,11025.48,01310.HK,香港宽频,11.07,21436.05,0.49,2390319570182.46,2301.0,1361.9,39699.0,1227894.14,13175.77,11813.87,01310.HK,香港宽频,11.07,21436.05,0.49,2398132228617.24
2023-01-12,-568.0,-1840.71,42568.0,1352300.93,8873.44,10714.15,01208.HK,五矿资源,12.07,21514.1,0.36,2384763512029.56,570.0,-581.369999999999,41430.0,1227312.77,10196.36,10777.73,01952.HK,云顶新耀-B,17.23,21514.1,0.36,2392565270926.89
2023-01-13,1735.0,721.25,40265.0,1353022.18,8996.79,8275.54,06606.HK,诺辉健康,14.34,21738.66,1.04,2426391170929.53,2313.0,1320.39,39687.0,1228633.16,10460.6,9140.21,01797.HK,东方甄选,15.2,21738.66,1.04,2434311822886.01
2023-01-16,-502.0,-1881.01,42502.0,1351141.17,10166.13,12047.14,01528.HK,红星美凯龙,29.59,21746.72,0.04,2425195819661.34,2143.0,1035.56,39857.0,1229668.72,14185.54,13149.98,01528.HK,红星美凯龙,29.59,21746.72,0.04,2433138978098.23
2023-01-17,1729.0,877.259999999999,40271.0,1352018.43,8700.97,7823.71,03678.HK,弘业期货,35.8,21577.64,-0.78,2408723527262.08,2561.0,1792.47,39439.0,1231461.19,10829.72,9037.25,03678.HK,弘业期货,35.8,21577.64,-0.78,2416554654771.94
2023-01-18,1538.0,536.24,40462.0,1352554.67,9625.9,9089.66,02400.HK,心动公司,8.11,21678.0,0.47,2420135464168.86,1527.0,585.82,40473.0,1232047.01,10215.44,9629.62,00990.HK,荣晖国际,18.75,21678.0,0.47,2427912108968.73
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,-2156.0,-3755.74,44156.0,1348798.93,13428.79,17184.53,01057.HK,浙江世宝,3.61,22069.73,-2.73,2470879896331.51,-1562.0,-3148.01,43562.0,1228899.0,13552.31,16700.32,06855.HK,亚盛医药-B,17.43,22069.73,-2.73,2478870324498.21
2023-01-31,-1666.0,-3266.59,43666.0,1345532.34,8531.64,11798.23,01138.HK,中远海能,6.83,21842.33,-1.03,2449450147819.6,-1563.0,-3053.63,43563.0,1225845.37,8964.24,12017.87,01477.HK,欧康维视生物-B,14.61,21842.33,-1.03,2457377125736.99
2023-02-01,272.0,-1101.13,41728.0,1344431.21,10009.36,11110.49,02068.HK,中铝国际,15.73,22072.18,1.05,2483999211788.17,395.0,-928.09,41605.0,1224917.28,9957.75,10885.84,01357.HK,美图公司,20.1,22072.18,1.05,2492128425876.37
2023-02-02,-127.0,-1242.22,42127.0,1343188.99,8857.91,10100.13,06606.HK,诺辉健康,8.18,21958.36,-0.52,2471996387852.61,684.0,-388.42,41316.0,1224528.86,10717.71,11106.13,09966.HK,康宁杰瑞制药-B,13.34,21958.36,-0.52,2480351708413.84
2023-02-03,455.0,-588.97,41545.0,1342600.02,7356.45,7945.42,09997.HK,康基医疗,7.64,21660.47,-1.36,2442565755344.14,1070.0,-15.480000000001,40930.0,1224513.38,9614.71,9630.19,06100.HK,同道猎聘,8.03,21660.47,-1.36,2450793844922.92
2023-02-06,1323.0,276.290000000001,40677.0,1342876.31,9699.84,9423.55,00187.HK,京城机电股份,7.62,21222.16,-2.02,2378299472371.75,2734.0,1713.99,39266.0,1226227.37,14114.49,12400.5,00187.HK,京城机电股份,7.62,21222.16,-2.02,2386229583642.78
2023-02-07,98.0,-669.690000000001,41902.0,1342206.62,5121.69,5791.38,01138.HK,中远海能,8.74,21298.7,0.36,2388111937771.03,1523.0,686.26,40477.0,1226913.63,8189.85,7503.59,01357.HK,美图公司,14.75,21298.7,0.36,2396143796856.75
2023-02-08,-1493.0,-2721.91,43493.0,1339484.71,6948.98,9670.89,09923.HK,移卡,13.12,21283.52,-0.07,2380072827818.72,218.0,-914.089999999998,41782.0,1225999.54,9569.37,10483.46,09923.HK,移卡,13.12,21283.52,-0.07,2388031939310.51
2023-02-09,1015.0,-26.13,40985.0,1339458.58,7165.76,7191.89,02158.HK,医渡科技,19.28,21624.36,1.6,2418130989371.76,411.0,-792.440000000001,41589.0,1225207.1,9175.38,9967.82,02158.HK,医渡科技,19.28,21624.36,1.6,2426167145747.02
2023-02-10,2159.0,1383.85,39841.0,1340842.43,9269.15,7885.3,00123.HK,越秀地产,6.09,21190.42,-2.01,2365984418330.59,2626.0,1840.14,39374.0,1227047.24,11545.24,9705.1,06639.HK,瑞尔集团,11.6,21190.42,-2.01,2373827599069.66
2023-02-13,1921.0,1031.74,40079.0,1341874.17,7472.88,6441.14,01157.HK,中联重科,10.07,21164.42,-0.12,2374048484897.8,2989.0,2154.68,39011.0,1229201.92,10194.61,8039.93,01157.HK,中联重科,10.07,21164.42,-0.12,2381919074869.67
2023-02-14,-527.0,-1555.68,42527.0,1340318.49,5766.63,7322.31,00916.HK,龙源电力,5.95,21113.76,-0.24,2363225742653.11,-939.0,-2211.47,42939.0,1226990.45,8747.14,10958.61,02402.HK,亿华通,6.0,21113.76,-0.24,2371047390511.05
2023-02-15,2936.0,2299.35,39064.0,1342617.84,9496.13,7196.78,06869.HK,长飞光纤光缆,7.08,20812.17,-1.43,2334152673830.14,4149.0,3612.14,37851.0,1230602.59,11178.22,7566.08,06869.HK,长飞光纤光缆,7.08,20812.17,-1.43,2341811204763.68
2023-02-16,115.0,-778.749999999999,41885.0,1341839.09,8131.21,8909.96,02158.HK,医渡科技,11.86,20987.67,0.84,2346115708573.63,893.0,-85.33,41107.0,1230517.26,9717.47,9802.8,01789.HK,爱康医疗,13.21,20987.67,0.84,2353782706361.75
2023-02-17,503.0,-268.04,41497.0,1341571.05,5651.39,5919.43,00719.HK,山东新华制药股份,26.37,20719.81,-1.28,2323910717826.35,908.0,164.37,41092.0,1230681.63,7116.7,6952.33,00719.HK,山东新华制药股份,26.37,20719.81,-1.28,2331587512983.63
2023-02-20,-1966.0,-3486.14,43966.0,1338084.91,7731.23,11217.37,01378.HK,中国宏桥,9.9,20886.96,0.81,2356539456490.25,-724.0,-2264.14,42724.0,1228417.49,8884.89,11149.03,06639.HK,瑞尔集团,16.04,20886.96,0.81,2364227626496.14
2023-02-21,1023.0,157.7,40977.0,1338242.61,7998.24,7840.54,02158.HK,医渡科技,5.57,20529.49,-1.71,2323169430723.47,1237.0,312.110000000001,40763.0,1228729.6,9592.25,9280.14,01357.HK,美图公司,9.82,20529.49,-1.71,2330722846147.9
2023-02-22,1206.0,286.990000000001,40794.0,1338529.6,6888.93,6601.94,02150.HK,奈雪的茶,7.65,20423.84,-0.51,2307678871467.45,1504.0,444.809999999999,40496.0,1229174.41,8296.48,7851.67,01357.HK,美图公司,16.67,20423.84,-0.51,2315206276092.41
2023-02-23,865.0,27.08,41135.0,1338556.68,5908.74,5881.66,00992.HK,联想集团,5.52,20351.35,-0.35,2304461197219.11,1657.0,805.16,40343.0,1229979.57,7837.49,7032.33,06639.HK,瑞尔集团,14.82,20351.35,-0.35,2312032131566.75
2023-02-24,4286.0,3907.6,37714.0,1342464.28,9667.83,5760.23,00522.HK,ASMPT,4.98,20010.04,-1.68,2270767045813.23,4688.0,4326.63,37312.0,1234306.2,10441.59,6114.96,02343.HK,太平洋航运,9.54,20010.04,-1.68,2278157902095.4
2023-02-27,2798.0,2298.43,39202.0,1344762.71,7108.15,4809.72,06862.HK,海底捞,13.71,19943.51,-0.33,2255122024608.71,4251.0,3750.23,37749.0,1238056.43,10111.61,6361.38,06862.HK,海底捞,13.71,19943.51,-0.33,2262410538997.77
2023-02-28,-1358.0,-2496.62,43358.0,1342266.09,7721.72,10218.34,01310.HK,香港宽频,11.58,19785.94,-0.79,2242558491584.92,393.0,-718.299999999999,41607.0,1237338.13,9329.0,10047.3,01310.HK,香港宽频,11.58,19785.94,-0.79,2249967601254.36
2023-03-01,2818.0,1635.58,39182.0,1343901.67,11627.35,9991.77,01839.HK,中集车辆,13.02,20619.71,4.21,2348136186052.87,2928.0,1759.36,39072.0,1239097.49,12610.29,10850.93,01839.HK,中集车辆,13.02,20619.71,4.21,2355657761861.46
2023-03-02,3921.0,3379.17,38079.0,1347280.84,8565.55,5186.38,01691.HK,JS环球生活,8.42,20429.46,-0.92,2342824325147.35,4477.0,3932.11,37523.0,1243029.6,10242.05,6309.94,02121.HK,创新奇智,8.48,20429.46,-0.92,2350292352629.02
2023-03-03,1458.0,685.650000000001,40542.0,1347966.49,8024.63,7338.98,00317.HK,中船防务,8.0,20567.54,0.68,2370480654158.44,2440.0,1564.88,39560.0,1244594.48,9398.03,7833.15,01952.HK,云顶新耀-B,9.41,20567.54,0.68,2378018577091.36
2023-03-06,1678.0,884.72,40322.0,1348851.21,7987.12,7102.4,00788.HK,中国铁塔,7.87,20603.19,0.17,2377165968847.21,2331.0,1388.78,39669.0,1245983.26,9550.9,8162.12,02121.HK,创新奇智,10.88,20603.19,0.17,2384678451881.63
2023-03-07,-126.0,-1215.23,42126.0,1347635.98,9135.61,10350.84,02192.HK,医脉通,13.85,20534.48,-0.33,2355531521598.31,1359.0,435.08,40641.0,1246418.34,9419.57,8984.49,02192.HK,医脉通,13.85,20534.48,-0.33,2362882459726.69
2023-03-08,4197.0,3568.55,37803.0,1351204.53,9819.91,6251.36,01839.HK,中集车辆,5.99,20051.25,-2.35,2309033482320.78,4598.0,3986.34,37402.0,1250404.68,12201.85,8215.51,01839.HK,中集车辆,5.99,20051.25,-2.35,2316177706012.72
2023-03-09,1340.0,631.19,40660.0,1351835.72,6592.79,5961.6,01138.HK,中远海能,12.48,19925.74,-0.63,2284783740812.35,808.0,-16.190000000001,41192.0,1250388.49,8184.26,8200.45,01138.HK,中远海能,12.48,19925.74,-0.63,2291906235512.55
2023-03-10,1544.0,431.900000000002,40456.0,1352267.62,10264.79,9832.89,00004.HK,九龙仓集团,7.17,19319.92,-3.04,2229031286227.26,1894.0,897.75,40106.0,1251286.24,11494.37,10596.62,00990.HK,荣晖国际,7.89,19319.92,-3.04,2236015529792.62
