MUTUAL_TYPE,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz
,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP
TRADE_DATE,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,4108.48,2428.1,47891.52,706841.65,40773.76,38345.66,603198.SH,迎驾贡酒,10.01,3361.59,-0.58,1241028019658.64,7835.54,5624.72,44164.46,723514.94,49221.37,43596.65,002030.SZ,达安基因,10.01,14086.42,-0.05,1179785774567.27
2021-07-29,39.610000000001,-1827.41,51960.39,705014.24,33203.93,35031.34,600577.SH,精达股份,10.04,3411.72,1.49,1257345644288.27,8280.45,6055.37,43719.55,729570.31,46512.93,40457.56,000848.SZ,承德露露,10.0,14515.32,3.04,1221183053529.96
2021-07-30,3739.42,1906.18,48260.58,706920.42,34778.56,32872.38,601016.SH,节能风电,10.0,3397.36,-0.42,1246012571037.69,2773.03,340.980000000003,49226.97,729911.29,43033.0,42692.02,002837.SZ,英维克,9.99,14473.21,-0.29,1213255133812.69
2021-08-02,5038.84,3093.16,46961.16,710013.58,41154.31,38061.15,601865.SH,福莱特,10.01,3464.29,1.97,1279709447558.96,4518.08,2090.7,47481.92,732001.99,47379.06,45288.36,002335.SZ,科华数据,9.99,14798.16,2.25,1243241283173.56
2021-08-03,2850.58,1186.85,49149.42,711200.43,36604.02,35417.17,601139.SH,深圳燃气,9.99,3447.99,-0.47,1285454009043.33,2869.03,612.299999999996,49130.97,732614.29,42267.71,41655.41,000829.SZ,天音控股,9.96,14736.92,-0.41,1248021310883.67
2021-08-04,3560.25,1744.43,48439.75,712944.86,32367.33,30622.9,601139.SH,深圳燃气,9.96,3477.22,0.85,1295443813165.45,6236.18,3801.31,45763.82,736415.6,40576.38,36775.07,000550.SZ,江铃汽车,9.99,14990.11,1.72,1273038133901.27
2021-08-05,-1010.96,-2555.42,53010.96,710389.44,28045.52,30600.94,601139.SH,深圳燃气,9.98,3466.55,-0.31,1287722238529.59,2852.08,590.100000000006,49147.92,737005.7,38054.62,37464.52,002273.SZ,水晶光电,10.02,14872.23,-0.79,1264174204067.88
2021-08-06,518.290000000001,-1088.11,51481.71,709301.33,27129.69,28217.8,600338.SH,西藏珠峰,10.01,3458.23,-0.24,1276033728351.24,2801.51,613.709999999999,49198.49,737619.41,35909.86,35296.15,002091.SZ,江苏国泰,10.0,14827.41,-0.3,1258003476065.53
2021-08-09,3883.3,2112.03,48116.7,711413.36,31577.76,29465.73,600510.SH,黑牡丹,10.04,3494.63,1.05,1297088369639.72,4568.21,2354.1,47431.79,739973.51,37962.93,35608.83,002959.SZ,小熊电器,10.01,14941.44,0.77,1271347460618.28
2021-08-10,2382.06,616.950000000001,49617.94,712030.31,31768.91,31151.96,600363.SH,联创光电,10.01,3529.93,1.01,1317186108185.84,2754.2,424.759999999995,49245.8,740398.27,37921.59,37496.83,000829.SZ,天音控股,9.98,15057.59,0.78,1279930837084.85
2021-08-11,514.919999999998,-1027.62,51485.08,711002.69,28271.1,29298.72,600348.SH,华阳股份,9.98,3532.62,0.08,1308781060352.76,505.419999999998,-1787.64,51494.58,738610.63,33058.15,34845.79,002498.SZ,汉缆股份,10.1,15021.17,-0.24,1274059337109.99
2021-08-12,1637.49,-69.669999999998,50362.51,710933.02,25881.65,25951.32,600348.SH,华阳股份,10.0,3524.74,-0.22,1296574982030.92,2158.68,-108.650000000001,49841.32,738501.98,33849.64,33958.29,000676.SZ,智度股份,9.98,14901.97,-0.79,1259520436517.31
2021-08-13,853.599999999999,-794.389999999999,51146.4,710138.63,25337.37,26131.76,600516.SH,方大炭素,10.03,3516.3,-0.24,1294650667455.92,1824.21,-443.699999999997,50175.79,738058.28,35547.5,35991.2,002249.SZ,大洋电机,9.95,14799.03,-0.69,1254056749534.49
2021-08-16,5748.62,4099.23,46251.38,714237.86,28177.85,24078.62,688188.SH,柏楚电子,11.96,3517.34,0.03,1297235826355.37,4291.46,2102.38,47708.54,740160.66,33625.72,31523.34,300072.SZ,海新能科,18.84,14693.74,-0.71,1249503161496.41
2021-08-17,2213.48,590.07,49786.52,714827.93,31041.7,30451.63,601669.SH,中国电建,9.96,3446.98,-2.0,1267286444255.63,2975.46,884.040000000001,49024.54,741044.7,36521.5,35637.46,002941.SZ,新疆交建,10.05,14350.65,-2.33,1221943283130.95
2021-08-18,4281.03,2535.12,47718.97,717363.05,31206.58,28671.46,600596.SH,新安股份,10.0,3485.29,1.11,1280555004558.3,3137.28,897.380000000005,48862.72,741942.08,35119.23,34221.85,002941.SZ,新疆交建,10.04,14454.11,0.72,1230288211488.36
2021-08-19,-4338.56,-5993.68,56338.56,711369.37,26485.63,32479.31,600775.SH,南京熊猫,9.94,3465.55,-0.57,1263777586824.1,-2614.25,-4789.45,54614.25,737152.63,33958.44,38747.89,002939.SZ,长城证券,10.03,14487.36,0.23,1225521145192.37
2021-08-20,-4622.04,-6235.57,56622.04,705133.8,29297.39,35532.96,600075.SH,新疆天业,10.03,3427.33,-1.1,1230467626356.85,-2499.64,-4580.45,54499.64,732572.18,37820.54,42400.99,300296.SZ,利亚德,19.95,14253.53,-1.61,1196848263813.29
2021-08-23,2013.03,457.310000000001,49986.97,705591.11,28638.11,28180.8,600011.SH,华能国际,10.11,3477.13,1.45,1246173703556.24,3562.54,1374.0,48437.46,733946.18,37982.54,36608.54,000935.SZ,四川双马,10.02,14535.88,1.98,1220921671523.41
2021-08-24,6951.96,5000.46,45048.04,710591.57,34785.69,29785.23,600860.SH,京城股份,9.96,3514.47,1.07,1268934173019.14,2887.33,314.580000000002,49112.67,734260.76,38090.17,37775.59,002709.SZ,天赐材料,10.0,14663.55,0.88,1232274003013.43
2021-08-25,4260.1,2485.78,47739.9,713077.35,30823.42,28337.64,603198.SH,迎驾贡酒,10.0,3540.38,0.74,1280776786116.9,3321.8,932.869999999995,48678.2,735193.63,35580.95,34648.08,002489.SZ,浙江永强,9.97,14697.5,0.23,1236234508097.81
2021-08-26,3503.63,1808.28,48496.37,714885.63,31149.94,29341.66,600348.SH,华阳股份,10.04,3501.66,-1.09,1257114730502.3,1767.24,-579.220000000001,50232.76,734614.41,35486.38,36065.6,000761.SZ,本钢板材,10.04,14415.46,-1.92,1211673179069.05
2021-08-27,5369.24,3679.1,46630.76,718564.73,30915.2,27236.1,600007.SH,中国国贸,9.99,3522.16,0.59,1270237782839.59,4860.31,2523.94,47139.69,737138.35,34970.05,32446.11,002268.SZ,电科网安,10.0,14436.9,0.15,1215934738189.37
2021-08-30,1528.1,-113.349999999999,50471.9,718451.38,33596.69,33710.04,600256.SH,广汇能源,10.09,3528.15,0.17,1271442667857.73,4271.93,2000.09,47728.07,739138.44,42885.02,40884.93,300031.SZ,宝通科技,20.0,14423.37,-0.09,1212478717787.42
2021-08-31,5216.58,2921.05,46783.42,721372.43,45675.57,42754.52,600010.SH,包钢股份,9.94,3543.94,0.45,1271065744573.43,5935.95,3225.93,46064.05,742364.37,44981.45,41755.52,002208.SZ,合肥城建,10.06,14328.38,-0.66,1205956814219.46
2021-09-01,7274.89,6074.85,44725.11,727447.28,49918.47,43843.62,600150.SH,中国船舶,10.0,3567.1,0.65,1293265369530.58,3045.07,1613.15,48954.93,743977.52,47156.4,45543.25,000681.SZ,视觉中国,10.04,14314.09,-0.1,1208433030222.88
2021-09-02,6423.84,4466.10000000001,45576.16,731913.38,40597.94,36131.84,601567.SH,三星医疗,9.99,3597.04,0.84,1304395438869.09,3168.04,670.799999999996,48831.96,744648.32,40823.06,40152.26,000400.SZ,许继电气,10.01,14277.34,-0.26,1204780663011.67
2021-09-03,6140.5,4192.91,45859.5,736106.29,41110.74,36917.83,600570.SH,恒生电子,10.01,3581.73,-0.43,1305559768232.78,5203.51,2875.14,46796.49,747523.46,44326.11,41450.97,000402.SZ,金融街,9.98,14179.86,-0.68,1197736012899.0
2021-09-06,2536.34,660.309999999998,49463.66,736766.6,35789.92,35129.61,600688.SH,上海石化,10.13,3621.86,1.12,1322253908247.3,5067.1,2720.34,46932.9,750243.8,44238.02,41517.68,000537.SZ,中绿电,9.96,14546.6,2.59,1236636790517.92
2021-09-07,5592.93,3593.72,46407.07,740360.32,33731.95,30138.23,600273.SH,嘉化能源,10.05,3676.59,1.51,1343302735394.12,4867.65,2474.89,47132.35,752718.69,36317.09,33842.2,000537.SZ,中绿电,10.0,14702.9,1.07,1251595197851.04
2021-09-08,-1067.93,-2883.61,53067.93,737476.71,29346.61,32230.22,600021.SH,上海电力,10.02,3675.19,-0.04,1328663153514.05,3755.88,1265.66,48244.12,753984.35,39028.9,37763.24,000537.SZ,中绿电,9.95,14688.08,-0.1,1246349408525.41
2021-09-09,4324.64,2422.87,47675.36,739899.58,31726.93,29304.06,600256.SH,广汇能源,10.0,3693.13,0.49,1331533299202.35,2434.09,192.280000000006,49565.91,754176.63,35920.91,35728.63,000537.SZ,中绿电,9.98,14698.53,0.07,1246403375583.58
2021-09-10,2547.86,624.159999999996,49452.14,740523.74,37995.21,37371.05,600641.SH,万业企业,10.0,3703.11,0.27,1344374719661.52,5261.86,2994.77,46738.14,757171.4,39955.77,36961.0,000937.SZ,冀中能源,10.06,14771.87,0.5,1256098934808.87
2021-09-13,1270.93,-591.529999999999,50729.07,739932.21,32470.4,33061.93,603985.SH,恒润股份,9.99,3715.37,0.33,1340406317254.48,-907.199999999997,-3232.83,52907.2,753938.57,33330.35,36563.18,000537.SZ,中绿电,10.05,14705.83,-0.45,1243884251728.22
2021-09-14,-2121.5,-3783.64,54121.5,736148.57,32392.32,36175.96,603659.SH,璞泰来,10.0,3662.6,-1.42,1317573061821.38,1817.39,-344.629999999997,50182.61,753593.94,37495.39,37840.02,000537.SZ,中绿电,9.95,14626.08,-0.54,1241759485358.96
2021-09-15,4371.57,2524.97,47628.43,738673.54,32148.69,29623.72,600968.SH,海油发展,10.0,3656.22,-0.17,1308802837393.97,2054.34,-385.459999999999,49945.66,753208.48,34936.19,35321.65,000537.SZ,中绿电,10.01,14536.31,-0.61,1227728571649.43
2021-09-16,2101.85,145.549999999996,49898.15,738819.09,39721.45,39575.9,603985.SH,恒润股份,10.0,3607.09,-1.34,1298915141266.92,-1118.77,-3159.71,53118.77,750048.77,39364.58,42524.29,000537.SZ,中绿电,9.97,14258.13,-1.91,1200824506176.54
2021-09-23,-1885.96,-3814.92,53885.96,735004.17,37851.73,41666.65,600021.SH,上海电力,9.97,3642.22,0.38,1301270138582.85,1941.7,-494.199999999997,50058.3,749554.57,41021.93,41516.13,000488.SZ,晨鸣纸业,9.95,14387.36,0.77,1211408837131.3
2021-09-24,2965.83,963.459999999999,49034.17,735967.63,34451.5,33488.04,603027.SH,千禾味业,10.01,3613.07,-0.8,1305987011713.41,4310.88,1767.03,47689.12,751321.6,35638.38,33871.35,000958.SZ,电投产融,9.94,14357.85,-0.21,1213952486540.6
2021-09-27,2019.95,194.849999999999,49980.05,736162.48,36565.47,36370.62,603583.SH,捷昌驱动,10.0,3582.83,-0.84,1318197637612.62,3584.13,1282.2,48415.87,752603.8,39265.46,37983.26,000568.SZ,泸州老窖,10.0,14344.29,-0.09,1221129575007.86
2021-09-28,5843.79,4176.18,46156.21,740338.66,31265.3,27089.12,600170.SH,上海建工,10.03,3602.22,0.54,1324793178160.58,2572.17,609.73,49427.83,753213.53,32061.94,31452.21,000767.SZ,晋控电力,9.91,14313.82,-0.21,1216830253666.86
2021-09-29,189.720000000001,-1044.35,51810.28,739294.31,30300.14,31344.49,601666.SH,平煤股份,4.6,3536.29,-1.83,1310427465517.12,2119.3,777.530000000002,49880.7,753991.06,32557.88,31780.35,002459.SZ,晶澳科技,7.49,14079.02,-1.64,1201822030514.27
2021-09-30,1012.74,-642.310000000001,50987.26,738652.0,27211.94,27854.25,600171.SH,上海贝岭,9.99,3568.17,0.9,1318736701222.74,3594.46,1612.77,48405.54,755603.83,29753.97,28141.2,002312.SZ,川发龙蟒,9.97,14309.01,1.63,1223040061487.74
2021-10-08,1408.68,-356.549999999996,50591.32,738295.45,36969.16,37325.71,601689.SH,拓普集团,9.99,3592.17,0.67,1331583031125.24,-319.849999999999,-2215.21,52319.85,753388.62,36545.83,38761.04,002042.SZ,华孚时尚,10.04,14414.16,0.73,1232407638886.75
2021-10-11,3567.0,1956.88,48433.0,740252.33,27453.89,25497.01,600487.SH,亨通光电,10.0,3591.71,-0.01,1334255342305.5,17.830000000002,-1769.64,51982.17,751618.98,28517.51,30287.15,002612.SZ,朗姿股份,10.01,14367.6,-0.32,1223289737343.19
2021-10-12,611.610000000001,-398.84,51388.39,739853.49,26196.31,26595.15,603786.SH,科博达,10.01,3546.94,-1.25,1325087667152.81,264.989999999998,-979.669999999998,51735.01,750639.31,30048.2,31027.87,000657.SZ,中钨高新,10.0,14135.38,-1.62,1205255457191.27
2021-10-15,4038.82,2197.67,47961.18,742051.16,33016.24,30818.57,603290.SH,斯达半导,10.0,3572.37,0.4,1346103107712.55,2507.79,494.959999999999,49492.21,751134.27,37527.9,37032.94,000498.SZ,山东路桥,9.93,14415.99,0.52,1239085500363.67
2021-10-18,-4622.07,-6210.27,56622.07,735840.89,23243.73,29454.0,601068.SH,中铝国际,10.02,3568.14,-0.12,1323453556076.02,198.019999999997,-1808.18,51801.98,749326.09,29518.1,31326.28,000301.SZ,东方盛虹,9.99,14350.02,-0.46,1231001060393.9
2021-10-19,3353.29,1754.61,48646.71,737595.5,23829.65,22075.04,600850.SH,电科数字,10.02,3593.15,0.7,1337428928027.68,4025.54,2151.87,47974.46,751477.96,29173.43,27021.56,002961.SZ,瑞达期货,9.98,14499.77,1.04,1244141469808.94
2021-10-20,3169.12,1631.34,48830.88,739226.84,23685.31,22053.97,600027.SH,华电国际,10.07,3587.0,-0.17,1338145747113.95,4448.06,2448.11,47551.94,753926.07,29307.41,26859.3,000155.SZ,川能动力,10.0,14452.25,-0.33,1239248707901.47
